
Dataset name: data/vowel.arff
Number of instances: 990
Number of attributes: 14
Learning algorithm: neuralnet
Evaluation method: random

Calculating accuracy on a random hold-out set...
Percentage used for training: 0.75
Percentage used for testing: 0.25
input, hidden, hidden layers, output
13,64,1,11
Epochs, Training MSE, Validation Classification Accuracy
458,0.06117424299253391,0.8951612903225806
459,0.0426607787525301,0.9153225806451613
460,0.03874912266601816,0.9153225806451613
461,0.04490164859752722,0.9193548387096774
462,0.05131455017594533,0.9153225806451613
463,0.049537445709761464,0.9193548387096774
464,0.03928957401475295,0.9153225806451613
465,0.051958087549391296,0.907258064516129
466,0.04122370579154654,0.8951612903225806
467,0.06589325773436769,0.875
468,0.05608691128734452,0.907258064516129
469,0.051154154370064896,0.9112903225806451
470,0.04711214502847654,0.907258064516129
471,0.03896825015230877,0.907258064516129
472,0.03827773514242091,0.9193548387096774
473,0.03719945868069528,0.9153225806451613
474,0.03471462619000722,0.9112903225806451
475,0.046764707193011915,0.9112903225806451
476,0.037767048691753645,0.9233870967741935
477,0.03388786076076661,0.9233870967741935
478,0.03233559321852609,0.9193548387096774
479,0.035566712346946985,0.9032258064516129
480,0.03905319369165929,0.8911290322580645
481,0.03620752583461024,0.9233870967741935
482,0.03374257867818867,0.9274193548387096
483,0.03992941508780855,0.9193548387096774
484,0.04041989512978263,0.9153225806451613
485,0.0450260301285244,0.9153225806451613
486,0.04977455472018452,0.907258064516129
487,0.052142279253305696,0.9153225806451613
488,0.033630335209038645,0.9274193548387096
489,0.03157222436590605,0.9233870967741935
490,0.03544670497595355,0.9193548387096774
491,0.03096367812763469,0.9274193548387096
492,0.030880972652182287,0.9274193548387096
493,0.03134059368375208,0.9193548387096774
494,0.03264875581738665,0.9153225806451613
495,0.034977661660777516,0.8991935483870968
496,0.03456961852267742,0.9233870967741935
497,0.03416170409606582,0.9233870967741935
498,0.031000415611862606,0.9193548387096774
499,0.032655055033715324,0.9274193548387096
500,0.036701813152779206,0.9233870967741935
Time to train (in seconds): 87.094
Training set accuracy: 0.977088948787062
Test set accuracy: 0.9233870967741935
